id, x, y, theta, volume, gfp, rfp, yfp, cfp
364, 160.964401, 386.536713, 7.549948, 2.845930, 0, 142, 0, 0
365, -539.182861, 327.910889, 7.170601, 3.323057, 0, 166, 0, 0
366, 107.411491, -357.572876, 8.068998, 2.617454, 0, 130, 0, 0
367, 414.330597, -409.339233, 8.649689, 2.991396, 149, 0, 0, 0
368, -148.672485, 267.291809, 8.520532, 2.630374, 131, 0, 0, 0
369, -248.458237, -25.571503, 9.695926, 3.011366, 0, 150, 0, 0
370, 20.091490, -263.181763, 8.176474, 2.874221, 0, 143, 0, 0
371, -314.161804, -421.487061, 6.968039, 3.245160, 0, 162, 0, 0
372, -48.410542, 169.129623, 4.359158, 3.373807, 168, 0, 0, 0
373, -321.873108, 523.954895, 9.831996, 2.538468, 126, 0, 0, 0
374, -419.456085, -447.731018, 7.733830, 3.932136, 196, 0, 0, 0
375, 417.136719, 455.259979, 8.343538, 3.236574, 0, 161, 0, 0
376, 228.006653, -68.663071, 5.959619, 2.727519, 136, 0, 0, 0
377, 414.764435, 136.610321, 9.701407, 2.635607, 0, 131, 0, 0
378, -618.553894, 204.614090, 8.679045, 2.592391, 0, 129, 0, 0
379, -380.365509, 502.665588, 12.025091, 2.764887, 138, 0, 0, 0
380, -73.220345, 88.883911, 8.566439, 4.086969, 204, 0, 0, 0
381, 220.499176, 131.320206, 7.093260, 3.312536, 0, 165, 0, 0
382, -273.194977, 202.121368, 11.721430, 2.734627, 136, 0, 0, 0
383, 411.528290, -258.503784, 7.944754, 2.387953, 119, 0, 0, 0
384, 50.503445, 394.453186, 7.892058, 2.630913, 0, 131, 0, 0
385, -469.862396, -239.639801, 9.909992, 2.336540, 0, 116, 0, 0
386, 94.931427, -622.347900, 12.155695, 2.096081, 104, 0, 0, 0
387, 178.552948, 302.397034, 7.416709, 4.277866, 213, 0, 0, 0
388, 580.377991, 0.631623, 9.143320, 4.152705, 207, 0, 0, 0
389, 93.558258, 527.276123, 7.297430, 4.462215, 0, 223, 0, 0
390, 150.707886, 230.238892, 6.727055, 2.469144, 123, 0, 0, 0
391, 53.169628, 119.952324, 7.541785, 3.476212, 173, 0, 0, 0
392, -183.784592, -147.760864, 6.791955, 4.359750, 217, 0, 0, 0
393, 533.507446, -121.110252, 11.819624, 4.397768, 219, 0, 0, 0
394, -72.973267, -476.299164, 7.246161, 2.483200, 124, 0, 0, 0
395, 162.972260, 336.435333, 10.533493, 2.140626, 107, 0, 0, 0
396, -291.757294, -232.115860, 6.977005, 2.585104, 129, 0, 0, 0
397, 89.959831, -366.136993, 8.003799, 4.629421, 0, 231, 0, 0
398, -471.248413, 71.892426, 11.953867, 2.120452, 106, 0, 0, 0
399, 391.931274, -44.828415, 12.243514, 4.574652, 0, 228, 0, 0
400, -30.863123, -273.398621, 10.586499, 4.190644, 209, 0, 0, 0
401, 2.439207, 284.258850, 8.057800, 3.520477, 0, 176, 0, 0
402, -552.362122, -229.464340, 9.900131, 4.185552, 209, 0, 0, 0
403, -370.382935, 198.689697, 8.806219, 4.189829, 209, 0, 0, 0
404, -31.585358, 334.611145, 8.206703, 2.338289, 116, 0, 0, 0
405, 364.448364, 99.129631, 12.621490, 4.312183, 215, 0, 0, 0
406, -503.931305, -125.623047, 7.629107, 4.149539, 207, 0, 0, 0
407, 334.970154, -568.378540, 10.622620, 3.452394, 172, 0, 0, 0
408, 12.973438, 375.322754, 8.314142, 3.749682, 0, 187, 0, 0
409, 512.411011, -190.233200, 7.856890, 2.262108, 0, 113, 0, 0
410, -297.287811, -558.116577, 7.626995, 3.816834, 190, 0, 0, 0
411, 219.677246, 363.529297, 9.499599, 4.275794, 0, 213, 0, 0
412, 297.957581, 24.440613, 9.187655, 2.527500, 126, 0, 0, 0
413, 223.350296, 421.737488, 7.770998, 2.326021, 116, 0, 0, 0
414, -379.411011, -206.515228, 9.821062, 4.248498, 212, 0, 0, 0
415, -97.639900, -564.598633, 10.693443, 3.610503, 180, 0, 0, 0
416, -81.952034, -270.602783, 7.397753, 3.379852, 0, 168, 0, 0
417, -212.255554, -58.362556, 9.514338, 2.608666, 130, 0, 0, 0
418, -92.218285, 432.846710, 9.688881, 3.570400, 178, 0, 0, 0
419, -107.381363, 272.954742, 8.282794, 4.045177, 0, 202, 0, 0
420, -337.798248, -242.510025, 6.870281, 4.342145, 0, 217, 0, 0
421, -370.736755, -168.407990, 9.978303, 3.978132, 198, 0, 0, 0
422, 497.434570, 285.640839, 7.133767, 4.165998, 208, 0, 0, 0
423, -405.571198, 54.607121, 11.870540, 4.574686, 0, 228, 0, 0
424, -334.116608, -122.368690, 9.986224, 3.987997, 199, 0, 0, 0
425, -535.540955, -0.608323, 11.715637, 3.759776, 187, 0, 0, 0
426, 98.167381, 479.626007, 10.438017, 4.445199, 0, 222, 0, 0
427, 479.334503, 336.841644, 10.408328, 4.098987, 0, 204, 0, 0
428, -352.411102, -228.695297, 6.820167, 3.984620, 199, 0, 0, 0
429, 492.382233, -132.806458, 5.878800, 4.243287, 0, 212, 0, 0
430, 554.519714, 122.762131, 11.946231, 4.259477, 0, 212, 0, 0
431, 173.788559, -374.722290, 11.130458, 3.765137, 188, 0, 0, 0
432, -134.466736, -352.115723, 4.481714, 4.186536, 209, 0, 0, 0
433, -312.180145, 217.679169, 5.452446, 3.640453, 182, 0, 0, 0
434, 374.464417, -409.963318, 9.168141, 3.590917, 0, 179, 0, 0
435, 418.167725, -441.666687, 8.894584, 3.726720, 0, 186, 0, 0
436, -366.208008, -307.525818, 9.283201, 3.868346, 0, 193, 0, 0
437, 23.581797, -485.223419, 7.400637, 3.599898, 179, 0, 0, 0
438, 456.611481, -241.855988, 8.022377, 4.387913, 0, 219, 0, 0
439, 592.517761, -23.992596, 11.994149, 3.282351, 0, 164, 0, 0
440, -379.205994, 490.508392, 12.028767, 3.298394, 164, 0, 0, 0
441, 436.597565, -66.816261, 12.387075, 4.140010, 207, 0, 0, 0
442, -183.553452, -232.314392, 7.422490, 3.468658, 173, 0, 0, 0
443, 86.562279, 227.924500, 9.926692, 3.977726, 198, 0, 0, 0
444, 21.807058, 114.621277, 10.657513, 3.433028, 0, 171, 0, 0
445, 197.058090, -171.662521, 5.663670, 3.290519, 0, 164, 0, 0
446, 328.639252, 296.716003, 10.361201, 3.334770, 166, 0, 0, 0
447, -533.857117, -90.538666, 9.158244, 3.313468, 165, 0, 0, 0
448, -311.273346, 176.620087, 8.927666, 4.307659, 215, 0, 0, 0
449, -301.608673, -488.916687, 7.655258, 3.689393, 184, 0, 0, 0
450, 337.847015, -363.388947, 8.395829, 4.115736, 205, 0, 0, 0
451, 232.737808, 156.404602, 7.056178, 4.382928, 219, 0, 0, 0
452, -139.605759, -478.244049, 4.435523, 3.075024, 153, 0, 0, 0
453, 95.104385, 363.741577, 7.521720, 3.048927, 152, 0, 0, 0
454, 213.512634, 424.604828, 7.793081, 3.562933, 0, 178, 0, 0
455, -611.924194, -284.710999, 9.943821, 3.531242, 176, 0, 0, 0
456, -149.332596, -329.543671, 7.627417, 2.305797, 0, 115, 0, 0
457, 536.098816, 378.377899, 8.124904, 2.418766, 0, 120, 0, 0
458, 606.384888, -276.870575, 8.760560, 3.304282, 0, 165, 0, 0
459, 193.449432, -299.044739, 8.696067, 4.144057, 207, 0, 0, 0
460, 336.809967, 155.654160, 9.444123, 4.004444, 200, 0, 0, 0
461, -456.336792, 226.253738, 6.463231, 3.582636, 179, 0, 0, 0
462, -7.628329, -185.721619, 7.920573, 3.716152, 185, 0, 0, 0
463, -103.678932, 15.878698, 9.524435, 3.222517, 161, 0, 0, 0
464, -251.322128, -493.254089, 6.784060, 3.843256, 192, 0, 0, 0
465, 483.571411, -449.539581, 7.912261, 4.029406, 201, 0, 0, 0
466, -62.596878, -301.134430, 7.632602, 2.907974, 145, 0, 0, 0
467, 73.768387, -41.204967, 6.334120, 3.935445, 0, 196, 0, 0
468, 36.687771, 580.028076, 10.494953, 4.197521, 209, 0, 0, 0
469, -28.997713, 450.021851, 7.762865, 4.258980, 212, 0, 0, 0
470, 354.357758, -191.715652, 8.949206, 2.439364, 0, 121, 0, 0
471, 223.608566, -299.975800, 8.700400, 4.429310, 221, 0, 0, 0
472, -183.222046, -186.553757, 10.062341, 3.698827, 184, 0, 0, 0
473, 11.123236, 442.100128, 8.427732, 4.270936, 0, 213, 0, 0
474, 197.452744, 295.901947, 10.531770, 4.019547, 200, 0, 0, 0
475, -246.528320, -512.058289, 6.777951, 3.212728, 160, 0, 0, 0
476, -515.152283, 161.946381, 6.350486, 3.673072, 183, 0, 0, 0
477, 229.822220, -409.841003, 11.176690, 3.225404, 0, 161, 0, 0
478, 273.789917, 200.752121, 6.388510, 3.812484, 190, 0, 0, 0
479, -211.467926, 274.054047, 11.848242, 3.203169, 160, 0, 0, 0
480, 131.927597, 114.679970, 6.923433, 3.949594, 0, 197, 0, 0
481, -389.189667, 88.496689, 5.959445, 3.566723, 178, 0, 0, 0
482, 383.826263, -390.863586, 9.122160, 2.704964, 0, 135, 0, 0
483, 36.814068, -566.896057, 10.564408, 3.496898, 0, 174, 0, 0
484, -4.331006, 587.119324, 7.988165, 3.417459, 0, 170, 0, 0
485, -93.472214, 372.250763, 5.641529, 4.004698, 0, 200, 0, 0
486, 137.888702, -259.982910, 8.630831, 3.680404, 184, 0, 0, 0
487, 366.063660, 550.945801, 6.521091, 2.203914, 0, 110, 0, 0
488, -613.985962, 84.239487, 8.769290, 4.188439, 209, 0, 0, 0
489, -76.287125, 405.457642, 8.929833, 3.575397, 0, 178, 0, 0
490, -180.972763, 433.518463, 5.025460, 3.686871, 0, 184, 0, 0
491, 283.865173, -496.332092, 8.211177, 3.481078, 174, 0, 0, 0
492, 415.315857, 166.992340, 7.060930, 3.836842, 191, 0, 0, 0
493, -64.363235, -556.372192, 10.742642, 3.703332, 0, 185, 0, 0
494, 234.524094, -532.194031, 8.302915, 3.538664, 0, 176, 0, 0
495, -301.562653, 251.362259, 8.725557, 3.598222, 0, 179, 0, 0
496, -415.256592, -496.309540, 4.680637, 4.312898, 215, 0, 0, 0
497, 347.555847, -478.624298, 8.697377, 2.511588, 0, 125, 0, 0
498, 247.855057, -18.617826, 12.606704, 3.459144, 172, 0, 0, 0
499, 275.591431, 483.786835, 8.330905, 3.077000, 153, 0, 0, 0
500, 138.552063, 322.487335, 10.843136, 3.332178, 166, 0, 0, 0
501, -589.599548, -165.227692, 9.842183, 3.725281, 186, 0, 0, 0
502, 61.978874, -287.043304, 11.447667, 3.965364, 0, 198, 0, 0
503, 86.145164, -113.866409, 8.428879, 4.108391, 205, 0, 0, 0
504, -9.441555, 138.514648, 7.509932, 3.134446, 156, 0, 0, 0
505, -454.284302, 359.203491, 8.446348, 3.701207, 185, 0, 0, 0
506, -301.843811, -174.970688, 10.036778, 3.872948, 193, 0, 0, 0
507, 21.312111, -366.820435, 7.982869, 3.524427, 176, 0, 0, 0
508, -635.082214, -95.545486, 8.282544, 3.754769, 0, 187, 0, 0
509, 490.609253, 211.530090, 9.431334, 3.539953, 176, 0, 0, 0
510, 486.119080, 171.732071, 13.148147, 3.869287, 0, 193, 0, 0
511, -175.859970, -505.531586, 4.518667, 3.377793, 0, 168, 0, 0
512, -254.871307, -432.937134, 4.715416, 3.197396, 159, 0, 0, 0
513, -273.879364, -479.794861, 5.865123, 3.310834, 165, 0, 0, 0
514, 343.861237, 117.124443, 12.605299, 3.416861, 170, 0, 0, 0
515, 245.669846, 78.133179, 12.646917, 3.339361, 0, 166, 0, 0
516, 48.480251, -234.349152, 8.260651, 3.617794, 0, 180, 0, 0
517, 491.614838, -77.363899, 6.480525, 3.087819, 0, 154, 0, 0
518, -297.702515, -283.692535, 7.392548, 3.826547, 0, 191, 0, 0
519, -645.440369, 135.526733, 7.942953, 3.520582, 0, 176, 0, 0
520, 422.808075, 336.281769, 7.390682, 3.973246, 198, 0, 0, 0
521, 200.014679, 253.021332, 7.269954, 3.414037, 0, 170, 0, 0
522, -31.817371, -58.718971, 6.963358, 3.358005, 0, 167, 0, 0
523, -35.075466, 483.806488, 7.675781, 2.869240, 0, 143, 0, 0
524, -214.163193, 439.794434, 11.459417, 3.908200, 0, 195, 0, 0
525, -58.311584, 296.726807, 4.832708, 3.434105, 0, 171, 0, 0
526, -107.098442, 631.715027, 8.941133, 4.387780, 219, 0, 0, 0
527, -440.830994, 190.591766, 9.130895, 3.793897, 0, 189, 0, 0
528, 70.284653, 161.603455, 10.646456, 3.598419, 0, 179, 0, 0
529, -216.259918, -592.061707, 8.681952, 3.281787, 164, 0, 0, 0
530, -204.476974, -233.320267, 7.427968, 4.065794, 203, 0, 0, 0
531, -385.431274, 127.340828, 9.034061, 3.258749, 162, 0, 0, 0
532, 417.552643, 63.154984, 9.471840, 3.071813, 153, 0, 0, 0
533, 230.609573, 479.910583, 10.429924, 2.835560, 141, 0, 0, 0
534, 610.153748, -58.101791, 12.033628, 3.689008, 0, 184, 0, 0
535, -223.786575, 407.404510, 7.974943, 2.766371, 0, 138, 0, 0
536, 172.321228, -609.926208, 7.503055, 2.918906, 0, 145, 0, 0
537, -323.945282, -268.808472, 6.899538, 3.232467, 161, 0, 0, 0
538, -273.846710, -65.734619, 9.867597, 2.484338, 0, 124, 0, 0
539, 158.076340, -14.883016, 9.727024, 3.734936, 0, 186, 0, 0
540, 386.733368, -308.520691, 5.690659, 3.015861, 0, 150, 0, 0
541, -508.660065, -311.018005, 6.855592, 3.203465, 0, 160, 0, 0
542, -525.133118, 62.429501, 12.584662, 3.651580, 0, 182, 0, 0
543, -149.260162, 608.927734, 6.562912, 3.140658, 157, 0, 0, 0
544, -523.542847, -166.432571, 6.274628, 3.324836, 0, 166, 0, 0
545, -278.358795, -101.318916, 9.947988, 2.567674, 128, 0, 0, 0
546, -115.108742, 163.263519, 11.607227, 3.560198, 178, 0, 0, 0
547, -240.064255, 289.995148, 11.638250, 3.078537, 0, 153, 0, 0
548, -35.367443, 623.226196, 10.986517, 2.714869, 0, 135, 0, 0
549, 337.434814, 28.982042, 9.521291, 3.128039, 156, 0, 0, 0
550, -43.248711, -386.527618, 11.071046, 3.715859, 0, 185, 0, 0
551, -288.286896, -141.215210, 9.951077, 2.982039, 0, 149, 0, 0
552, 260.799072, 259.860291, 5.839663, 3.021018, 151, 0, 0, 0
553, -39.774807, -586.107666, 7.700840, 2.838008, 0, 141, 0, 0
554, 310.786377, -337.877350, 8.421493, 3.324259, 166, 0, 0, 0
555, -176.583252, -391.852356, 7.440764, 3.295099, 164, 0, 0, 0
556, -105.260918, -472.415466, 7.360227, 3.189505, 159, 0, 0, 0
557, 461.707520, -31.379894, 9.555533, 3.115203, 155, 0, 0, 0
558, 504.036591, -325.110443, 9.176291, 3.476095, 0, 173, 0, 0
559, 23.705578, 634.554199, 8.324359, 3.970640, 198, 0, 0, 0
560, -293.023834, 296.953125, 9.059372, 3.612239, 180, 0, 0, 0
561, -199.363083, 276.248383, 8.749281, 3.402083, 170, 0, 0, 0
562, -503.520233, 113.398102, 6.372078, 3.793044, 189, 0, 0, 0
563, 441.736237, -329.104462, 5.429524, 2.915293, 145, 0, 0, 0
564, 246.854370, 19.353666, 9.433125, 3.345289, 0, 167, 0, 0
565, 161.362549, -450.172638, 8.488868, 3.167778, 0, 158, 0, 0
566, -293.508972, 230.279526, 9.501419, 3.352723, 167, 0, 0, 0
567, -335.231964, 39.542088, 5.890207, 3.239811, 0, 161, 0, 0
568, -149.812775, -135.965134, 7.117503, 3.944776, 0, 197, 0, 0
569, 30.760727, -265.329956, 11.367391, 2.747667, 0, 137, 0, 0
570, 198.305664, -224.836716, 8.665172, 2.971457, 148, 0, 0, 0
571, 386.897980, -369.980011, 9.051865, 3.302001, 0, 165, 0, 0
572, 292.362366, -63.277218, 6.008738, 4.150424, 207, 0, 0, 0
573, -132.594040, 32.597832, 9.066922, 3.440777, 172, 0, 0, 0
574, -19.890543, 136.785553, 7.497637, 3.031970, 151, 0, 0, 0
575, -102.358208, 339.281311, 5.923524, 3.301137, 165, 0, 0, 0
576, 125.077148, -315.900635, 11.318092, 3.523724, 176, 0, 0, 0
577, -45.045296, -105.425095, 4.473055, 3.041892, 152, 0, 0, 0
578, -494.680481, -73.634308, 11.043405, 4.350784, 0, 217, 0, 0
579, 237.484543, 175.862259, 7.117883, 3.782784, 0, 189, 0, 0
580, -130.326157, 328.548462, 8.976699, 3.544798, 177, 0, 0, 0
581, -492.028900, 283.635132, 10.308640, 2.833764, 0, 141, 0, 0
582, 556.327393, 276.266357, 6.452649, 3.582411, 0, 179, 0, 0
583, 573.100403, 121.383026, 11.934184, 3.923834, 0, 196, 0, 0
584, 575.811707, -123.599861, 11.598380, 3.948740, 0, 197, 0, 0
585, 304.765381, -503.703918, 8.655352, 3.422341, 0, 171, 0, 0
586, -465.496094, -36.387203, 8.418657, 3.206207, 0, 160, 0, 0
587, 472.574738, -220.253403, 8.044785, 3.173554, 0, 158, 0, 0
588, 344.167511, 68.727074, 12.638663, 3.821840, 191, 0, 0, 0
589, -83.715836, -310.066437, 4.480465, 3.181286, 0, 159, 0, 0
590, -449.375946, 84.324203, 6.097211, 3.441122, 0, 172, 0, 0
591, -46.462631, -135.710464, 7.422873, 3.552113, 177, 0, 0, 0
592, -264.480469, -446.404755, 7.853927, 3.180228, 0, 159, 0, 0
593, 576.424805, 222.690994, 8.137891, 3.472001, 173, 0, 0, 0
594, -257.801178, 82.760185, 9.095707, 3.590869, 0, 179, 0, 0
595, -293.151978, -30.926716, 6.664837, 2.754643, 0, 137, 0, 0
596, -180.413071, -482.169312, 7.477805, 2.706678, 0, 135, 0, 0
597, -214.014755, -87.402412, 9.517380, 3.590696, 179, 0, 0, 0
598, 386.794464, -248.256851, 5.755623, 3.536253, 0, 176, 0, 0
599, 430.261505, 303.732727, 6.743032, 3.229519, 0, 161, 0, 0
600, -174.651520, 147.480148, 8.570213, 3.702798, 0, 185, 0, 0
601, 208.876083, 39.945232, 9.872024, 3.205354, 0, 160, 0, 0
602, 47.132618, -609.300476, 9.114347, 3.187830, 0, 159, 0, 0
603, 109.887428, 446.879547, 7.524568, 2.774163, 138, 0, 0, 0
604, 140.169357, -574.934570, 6.520130, 3.149029, 157, 0, 0, 0
605, 257.730194, 591.393372, 5.797629, 3.093742, 154, 0, 0, 0
606, -517.882751, 72.639671, 6.352370, 2.910981, 145, 0, 0, 0
607, 61.702801, 277.538788, 7.673323, 3.357197, 0, 167, 0, 0
608, 305.419952, 485.844727, 6.843008, 3.567797, 178, 0, 0, 0
609, 23.015163, -507.800354, 7.365991, 2.882218, 0, 144, 0, 0
610, -6.574860, -476.224792, 10.658498, 2.955638, 147, 0, 0, 0
611, -71.059059, -507.481445, 11.049136, 3.314625, 165, 0, 0, 0
612, 472.487793, 62.012966, 12.665154, 2.790180, 0, 139, 0, 0
613, -471.399811, -118.122459, 10.532721, 3.277432, 0, 163, 0, 0
614, 559.476624, -275.515656, 8.053720, 2.406793, 120, 0, 0, 0
615, 413.817169, -511.822144, 7.850278, 3.696091, 184, 0, 0, 0
616, 203.387222, -590.303223, 10.424334, 3.300264, 165, 0, 0, 0
617, -363.321472, 406.100677, 11.253485, 3.177100, 158, 0, 0, 0
618, -144.226517, 8.139194, 5.973225, 3.450258, 0, 172, 0, 0
619, -467.326996, 334.944641, 8.252837, 3.165088, 0, 158, 0, 0
620, -171.921478, 538.321228, 10.109406, 4.089198, 204, 0, 0, 0
621, 317.373535, 389.934082, 7.880747, 3.101627, 0, 155, 0, 0
622, -384.445618, -282.171417, 6.786231, 3.508703, 0, 175, 0, 0
623, 261.594147, 600.438721, 12.076766, 3.624688, 181, 0, 0, 0
624, 380.046936, 164.507523, 6.808305, 3.131544, 156, 0, 0, 0
625, -627.102356, 225.751312, 8.894876, 3.014073, 150, 0, 0, 0
626, -528.304871, 190.667633, 9.482535, 2.781085, 139, 0, 0, 0
627, -160.555588, 266.539124, 5.421464, 3.381503, 0, 169, 0, 0
628, 510.077118, 341.603058, 7.778219, 3.057708, 0, 152, 0, 0
629, 130.024933, 475.878479, 7.263655, 2.985241, 149, 0, 0, 0
630, 501.211060, -350.055267, 8.045969, 3.373452, 168, 0, 0, 0
631, -324.020905, 291.146057, 8.803238, 2.784694, 139, 0, 0, 0
632, 245.411331, 569.359985, 10.176708, 3.330048, 0, 166, 0, 0
633, -609.357483, -23.752329, 9.201566, 3.157178, 157, 0, 0, 0
634, -339.467346, -368.959137, 5.920120, 3.140655, 157, 0, 0, 0
635, 638.237915, 97.167152, 11.363532, 3.052564, 152, 0, 0, 0
636, 520.366821, -297.986450, 10.182673, 2.720037, 136, 0, 0, 0
637, -471.448975, 403.134338, 10.111147, 2.774913, 138, 0, 0, 0
638, 120.933510, -178.477539, 8.533489, 3.146721, 157, 0, 0, 0
639, 399.045166, -141.205017, 9.507092, 3.562388, 0, 178, 0, 0
640, 100.771873, -234.178787, 8.311155, 3.068397, 0, 153, 0, 0
641, -444.818237, -86.998962, 6.199096, 2.828953, 0, 141, 0, 0
642, 536.586975, 99.153778, 8.820876, 2.654363, 132, 0, 0, 0
643, 131.800919, 555.708008, 7.493558, 4.446551, 222, 0, 0, 0
644, -133.604553, -65.780823, 7.016006, 3.853607, 192, 0, 0, 0
645, 234.005951, -451.360382, 7.762878, 3.416008, 170, 0, 0, 0
646, -162.641129, 193.129089, 8.651577, 3.127081, 0, 156, 0, 0
647, -230.585800, 124.096748, 5.922987, 3.810179, 190, 0, 0, 0
648, -125.209351, 503.594147, 7.445423, 2.491080, 124, 0, 0, 0
649, 471.425354, -134.376740, 9.011994, 3.615756, 180, 0, 0, 0
650, -359.604279, -445.619110, 7.826635, 3.524689, 0, 176, 0, 0
651, -409.256775, 396.546875, 11.022822, 4.286994, 0, 214, 0, 0
652, 246.424667, 436.519409, 4.976780, 3.001573, 0, 150, 0, 0
653, 38.496979, 517.819702, 7.021998, 2.909682, 145, 0, 0, 0
654, 76.461075, 579.752319, 7.738970, 3.724860, 0, 186, 0, 0
655, 38.087250, -125.640182, 11.524643, 2.465270, 0, 123, 0, 0
656, 587.169739, -157.565781, 8.410032, 2.455311, 122, 0, 0, 0
657, 211.958038, -86.636780, 9.423729, 2.560553, 0, 128, 0, 0
658, -378.537231, -434.536713, 7.780326, 2.976492, 0, 148, 0, 0
659, -103.555176, 220.886520, 11.396970, 3.018226, 150, 0, 0, 0
660, -93.641533, 80.393913, 10.334513, 2.541108, 127, 0, 0, 0
661, -331.013397, 507.221680, 8.860154, 2.853659, 0, 142, 0, 0
662, 413.355774, 27.565100, 9.851705, 2.979866, 0, 148, 0, 0
663, -64.234444, -345.066010, 10.451283, 3.547600, 177, 0, 0, 0
664, -405.848724, 460.631287, 12.778948, 3.078785, 153, 0, 0, 0
665, 302.205933, 221.310150, 8.639746, 3.186850, 0, 159, 0, 0
666, -109.508453, -255.192520, 4.462793, 2.720445, 0, 136, 0, 0
667, -415.284821, 234.582855, 5.909096, 3.124473, 156, 0, 0, 0
668, -409.583832, -447.314941, 7.742554, 3.481741, 0, 174, 0, 0
669, 374.525482, -151.516083, 9.241717, 2.946795, 0, 147, 0, 0
670, 226.988190, 260.484894, 7.554777, 2.978870, 148, 0, 0, 0
671, 46.846954, -485.441589, 10.375618, 2.929183, 0, 146, 0, 0
672, 295.792206, -470.596619, 8.164980, 3.399843, 0, 169, 0, 0
673, -184.214127, -36.616932, 9.515107, 3.122750, 156, 0, 0, 0
674, 639.116394, 124.347694, 11.310351, 2.969439, 0, 148, 0, 0
675, -212.454056, -49.025574, 9.507906, 2.951394, 0, 147, 0, 0
676, 256.336884, -441.000031, 8.120454, 3.180120, 159, 0, 0, 0
677, 232.132614, -500.680298, 11.276958, 2.233140, 0, 111, 0, 0
678, -143.637039, 450.285187, 7.253455, 3.300658, 165, 0, 0, 0
679, 131.210785, 643.775024, 5.355834, 3.029652, 0, 151, 0, 0
680, -44.457314, -672.430847, 9.634934, 3.077482, 153, 0, 0, 0
681, 117.081726, 91.572548, 6.936603, 2.974378, 0, 148, 0, 0
682, -530.734619, -316.291748, 7.551683, 2.837883, 141, 0, 0, 0
683, 615.833557, -129.265244, 8.478108, 2.569827, 128, 0, 0, 0
684, 137.051376, 468.712189, 7.247880, 2.410489, 0, 120, 0, 0
685, -394.224274, 323.637695, 9.508418, 2.668906, 0, 133, 0, 0
686, 205.548477, -564.523865, 9.133745, 2.883470, 0, 144, 0, 0
687, -482.735718, -160.942917, 10.456199, 3.003272, 150, 0, 0, 0
688, -371.773621, -503.874451, 6.957266, 3.145961, 157, 0, 0, 0
689, -13.383239, -283.483673, 11.381129, 3.231277, 161, 0, 0, 0
690, 270.384613, -166.210052, 9.106333, 3.657215, 182, 0, 0, 0
691, -253.681595, 416.550293, 7.891537, 3.078727, 0, 153, 0, 0
692, 345.883881, 386.666870, 7.153171, 2.928371, 0, 146, 0, 0
693, -562.489563, -356.497009, 11.158500, 3.550214, 0, 177, 0, 0
694, -285.196930, 554.979675, 12.887097, 2.444486, 122, 0, 0, 0
695, -626.244812, 251.488663, 7.747351, 2.958997, 147, 0, 0, 0
696, -373.846008, -55.730675, 6.776924, 2.888355, 144, 0, 0, 0
697, -5.558718, 480.404663, 7.684452, 2.782076, 139, 0, 0, 0
698, 378.538391, -161.557693, 9.226224, 3.156317, 0, 157, 0, 0
699, 285.164276, 280.417572, 5.810657, 3.403725, 170, 0, 0, 0
700, -15.057766, 61.529282, 7.844479, 2.895218, 144, 0, 0, 0
701, 50.933678, -439.717255, 7.680562, 3.747661, 187, 0, 0, 0
702, 490.262482, -345.290924, 8.056565, 3.076501, 0, 153, 0, 0
703, 88.195961, -275.408234, 5.156519, 3.107687, 155, 0, 0, 0
704, -224.869308, 518.450378, 11.147821, 3.054430, 152, 0, 0, 0
705, 433.998322, 405.933655, 7.623202, 3.446266, 172, 0, 0, 0
706, 154.336441, -70.127632, 8.693270, 2.648034, 0, 132, 0, 0
707, -391.109283, 182.981644, 9.046841, 2.799254, 139, 0, 0, 0
708, -289.978363, -178.320816, 6.893116, 3.210423, 0, 160, 0, 0
709, -507.192688, 330.843414, 7.925462, 3.631999, 0, 181, 0, 0
710, -317.533600, -342.904999, 7.308459, 2.755516, 137, 0, 0, 0
711, 425.030243, -11.022176, 13.081744, 2.981175, 149, 0, 0, 0
712, -623.668701, -217.534546, 10.379705, 3.700604, 185, 0, 0, 0
713, 378.126404, 506.745880, 10.477697, 2.706242, 135, 0, 0, 0
714, -243.281937, 591.900024, 9.410826, 2.830331, 0, 141, 0, 0
715, 336.958588, -287.332642, 8.499037, 3.419830, 170, 0, 0, 0
716, -270.322968, -361.077972, 7.211874, 3.421158, 0, 171, 0, 0
717, 205.967133, 444.486176, 7.731013, 3.475043, 173, 0, 0, 0
